,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance
968,0,0,3,41,0,1528
969,0,0,0,0,0,234
970,0,0,0,100,0,132
971,1,1,0,100,0,223
972,0,0,0,0,0,2360
973,5,1,1,554,0,1695
974,0,0,0,99,0,266
975,1,0,0,165,0,30
976,0,0,1,96,0,2326
977,0,0,0,86,0,0
978,1,0,1,109,0,1316
979,0,0,0,0,0,2214
980,0,0,1,19,0,1365
981,1,0,0,187,0,45
982,0,0,16,0,0,1268
983,0,0,0,0,0,129
984,0,0,0,0,0,61
985,0,0,0,50,0,923
986,0,0,0,0,0,1612
987,2,1,0,192,0,265
988,1,0,6,138,0,1047
989,0,0,1,0,0,1531
990,0,0,0,0,0,260
991,0,0,1,56,0,2439
992,1,1,0,100,0,12
993,0,0,0,43,0,237
994,0,0,0,0,0,0
995,2,0,3,230,0,3498
996,3,2,0,229,0,574
997,1,0,1,163,0,1705
998,4,1,1,333,0,1824
999,0,0,1,0,0,1780
1000,2,0,0,138,0,163
1001,1,0,5,79,0,2105
1002,1,0,0,194,0,92
1003,0,0,0,0,0,128
1004,1,0,0,100,0,990
1005,1,0,0,123,0,1188
1006,4,1,3,486,0,4212
1007,0,0,0,0,0,1224
1008,0,0,0,38,0,1352
1009,2,0,0,287,0,134
1010,0,0,1,0,0,2801
1011,0,0,0,24,0,1350
1012,0,0,0,0,0,0
1013,0,0,0,0,0,649
1014,0,0,0,0,0,0
1015,0,0,1,17,0,1087
1016,0,0,0,0,0,599
1017,0,0,0,0,0,137
1018,0,0,0,0,0,80
1019,2,0,0,147,0,1673
1020,0,0,0,0,0,14
1021,0,0,0,0,0,444
1022,1,0,2,75,0,176
1023,0,0,0,0,0,816
1024,0,0,0,0,0,26
1025,0,0,8,0,0,1662
1026,0,0,7,0,0,1742
1027,0,0,0,0,0,57
1028,0,0,0,0,0,0
1029,2,0,0,195,0,3399
1030,4,2,6,468,0,1502
1031,1,0,0,100,0,1283
1032,0,0,0,0,0,418
1033,4,0,20,366,0,4298
1034,2,0,2,201,0,1413
1035,0,0,0,0,0,1160
1036,2,0,1,227,0,322
1037,0,0,0,29,0,21
1038,0,0,0,0,0,7
1039,0,0,0,0,0,5
1040,1,0,5,146,0,2738
1041,0,0,0,0,0,127
1042,0,0,0,54,0,135
1043,0,0,0,0,0,1627
1044,0,0,0,68,0,613
1045,0,0,0,0,0,277
1046,2,1,0,224,0,967
1047,1,1,0,100,0,113
1048,3,0,0,196,0,578
1049,0,0,0,77,0,240
1050,0,0,0,0,0,352
1051,3,0,6,157,0,2660
1052,0,0,0,70,0,1135
1053,0,0,1,23,0,486
1054,1,0,0,123,0,1570
1055,0,0,0,79,0,1605
1056,3,1,0,359,0,1319
1057,0,0,0,0,0,0
1058,0,0,0,0,0,500
1059,0,0,0,0,0,1133
1060,1,0,5,100,0,95
1061,0,0,1,198,0,0
1062,0,0,3,114,0,1531
1063,0,0,2,0,0,1486
1064,1,0,0,100,0,635
1065,1,0,0,117,0,393
1066,2,1,2,248,0,1353
1067,0,0,0,100,0,896
1068,0,0,0,0,0,0
1069,6,4,1,610,0,2665
1070,2,1,2,287,0,1620
1071,2,0,4,233,0,1440
1072,3,0,3,382,0,1206
1073,1,0,8,119,0,2676
1074,0,0,0,0,0,356
1075,2,1,8,159,0,1814
1076,6,2,2,522,0,2002
1077,0,0,0,0,0,670
1078,0,0,1,141,0,553
1079,1,0,0,100,0,29
1080,0,0,0,48,0,84
1081,1,0,1,167,0,2059
1082,0,0,0,0,0,5
1083,0,0,0,0,0,1013
1084,0,0,0,0,0,75
1085,0,0,0,0,0,56
1086,0,0,0,0,0,2092
1087,1,1,0,100,0,1133
1088,5,1,8,587,0,1450
1089,0,0,0,0,0,91
1090,0,0,1,0,0,1514
1091,1,1,0,219,0,2235
1092,0,0,0,85,0,0
1093,0,0,0,0,0,1154
1094,1,0,1,100,0,735
1095,1,0,2,153,0,2018
1096,1,0,0,122,0,314
1097,0,0,0,32,0,653
1098,1,0,0,100,0,2693
1099,0,0,0,0,0,660
1100,0,0,2,0,0,4301
1101,0,0,1,0,0,2142
1102,1,0,0,26,0,355
1103,1,0,4,154,0,2054
1104,0,0,0,28,0,278
1105,0,0,0,0,0,141
1106,3,1,2,450,0,1061
1107,3,0,0,384,0,1792
1108,0,0,0,0,0,387
1109,0,0,0,0,0,62
1110,1,0,1,178,0,206
1111,0,0,0,34,0,290
1112,0,0,0,0,0,1431
1113,5,2,14,551,0,1958
1114,0,0,0,0,0,280
1115,1,0,1,110,0,369
1116,0,0,0,0,0,5
1117,0,0,0,79,0,223
1118,0,0,0,16,0,335
1119,1,1,0,100,0,1107
1120,0,0,2,103,0,592
1121,0,0,0,84,0,2305
1122,1,1,1,179,0,508
1123,0,0,0,0,0,411
1124,1,1,2,161,0,1278
1125,0,0,0,28,0,143
1126,1,0,0,106,0,534
1127,0,0,0,0,0,53
1128,0,0,0,64,0,28
1129,2,1,8,101,0,3291
1130,1,1,0,100,0,59
1131,1,0,0,154,0,1357
1132,2,0,0,272,0,2231
1133,2,0,1,119,0,1016
1134,0,0,2,0,0,1076
1135,1,1,0,100,0,844
1136,0,0,1,60,0,2244
1137,0,0,0,0,0,340
1138,0,0,0,0,0,69
1139,0,0,0,0,0,1551
1140,0,0,0,0,0,0
1141,3,0,1,157,0,2454
1142,0,0,0,0,0,96
1143,0,0,0,0,0,50
1144,0,0,0,0,0,20
1145,0,0,0,71,0,1611
1146,2,1,1,261,0,3153
1147,1,0,0,116,0,1477
1148,0,0,0,0,0,708
1149,0,0,0,0,0,0
1150,0,0,0,162,0,0
1151,10,5,0,1080,0,2430
1152,0,0,0,0,0,157
1153,1,0,1,123,0,593
1154,0,0,0,0,0,0
1155,2,0,3,92,0,3031
1156,0,0,0,0,0,18
1157,0,0,0,0,0,272
1158,3,0,1,540,0,2850
1159,0,0,2,0,0,1187
1160,4,2,1,400,0,1587
1161,0,0,0,38,0,238
1162,0,0,0,0,0,0
1163,0,0,0,0,0,118
1164,0,0,0,0,0,887
1165,0,0,0,0,0,83
1166,0,0,0,0,0,2007
1167,1,0,0,159,0,621
1168,2,1,1,254,0,139
1169,0,0,0,74,0,1870
1170,2,0,6,222,0,3070
1171,2,0,1,187,0,1387
1172,0,0,0,0,0,44
1173,0,0,0,49,0,1925
1174,2,1,2,249,0,3972
1175,0,0,0,26,0,71
1176,0,0,1,0,0,1292
1177,0,0,0,0,0,27
1178,3,1,8,335,0,1413
1179,0,0,0,93,0,480
1180,1,0,0,100,0,386
1181,1,0,0,157,0,1058
1182,1,0,0,100,0,487
1183,0,0,0,24,0,894
1184,0,0,0,0,0,1060
1185,1,1,1,133,0,1515
1186,0,0,0,0,0,951
1187,1,0,0,169,0,874
1188,1,1,0,100,0,403
1189,3,1,1,289,0,1306
1190,0,0,0,0,0,182
1191,2,0,1,277,0,710
1192,0,0,0,43,0,12
1193,0,0,0,0,0,7
1194,1,0,0,25,0,747
1195,2,0,1,152,0,255
1196,1,0,0,158,0,549
1197,1,0,0,101,0,96
1198,1,0,1,108,0,3210
1199,1,0,0,152,0,658
1200,5,0,2,683,0,2314
1201,0,0,1,72,0,1424
1202,0,0,0,37,0,8
1203,0,0,0,47,0,335
1204,0,0,14,0,0,2997
1205,0,0,0,47,0,994
1206,0,0,2,0,0,4173
1207,0,0,0,65,0,0
1208,1,0,11,122,0,2140
1209,0,0,0,0,0,178
1210,0,0,0,0,0,397
1211,1,0,0,163,0,100
1212,0,0,0,0,0,70
1213,3,1,1,300,0,3317
1214,0,0,0,0,0,112
1215,0,0,0,60,0,99
1216,0,0,0,0,0,37
1217,1,0,1,163,0,2151
1218,2,0,0,200,0,437
1219,0,0,7,0,0,1223
1220,0,0,8,0,0,3148
1221,4,0,14,420,0,3074
1222,2,0,2,198,0,1499
1223,1,0,0,86,0,168
1224,1,0,0,105,0,2254
1225,0,0,0,0,0,222
1226,0,0,0,0,0,0
1227,0,0,0,0,0,387
1228,0,0,0,40,0,62
1229,1,0,0,99,0,2240
1230,1,0,0,100,0,162
1231,1,0,1,157,0,120
1232,0,0,0,0,0,48
1233,1,0,0,94,0,617
1234,0,0,0,0,0,108
1235,0,0,0,0,0,155
1236,0,0,0,292,0,154
1237,0,0,0,0,0,208
1238,5,1,2,541,0,1598
1239,2,0,1,194,0,1839
1240,2,0,1,301,0,821
1241,5,3,0,587,0,1437
1242,0,0,0,0,0,0
1243,2,0,0,201,0,1526
1244,0,0,0,38,0,144
1245,0,0,4,7,0,1331
1246,0,0,1,0,0,1659
1247,1,1,0,100,0,69
1248,0,0,0,0,0,54
1249,0,0,0,0,0,1312
1250,1,0,2,100,0,288
1251,0,0,0,0,0,398
1252,1,0,1,46,0,438
1253,0,0,0,0,0,164
1254,0,0,0,22,0,1462
1255,1,0,4,100,0,167
1256,2,0,1,200,0,384
1257,0,0,0,185,0,0
1258,1,1,0,77,0,3692
1259,0,0,0,0,0,1946
1260,0,0,0,309,0,0
1261,0,0,0,0,0,29
1262,1,0,1,167,0,1182
1263,2,0,2,251,0,257
1264,0,0,0,0,0,358
1265,0,0,0,28,0,1674
1266,0,0,0,0,0,86
1267,0,0,1,0,0,1101
1268,0,0,0,23,0,1777
1269,0,0,0,0,0,1259
1270,0,0,1,0,0,1252
1271,9,3,0,1002,0,2925
1272,0,0,0,0,0,324
1273,5,1,0,485,0,2201
1274,2,0,0,165,0,2544
1275,0,0,0,0,0,0
1276,0,0,0,99,0,103
1277,0,0,0,0,0,0
1278,3,1,1,339,0,1930
1279,0,0,0,0,0,147
1280,1,0,1,100,0,2583
1281,1,1,0,101,0,934
1282,0,0,0,0,0,54
1283,0,0,1,89,0,2777
1284,1,0,0,71,0,10
1285,0,0,0,0,0,103
1286,0,0,6,0,0,540
1287,1,0,1,219,0,2143
1288,0,0,0,2,0,1364
1289,13,8,3,1392,0,3536
1290,2,0,3,260,0,1027
1291,1,1,0,100,0,397
1292,0,0,0,0,0,10
1293,1,0,0,174,0,702
1294,0,0,0,41,0,580
1295,0,0,7,0,0,3935
1296,0,0,3,81,0,831
1297,0,0,0,0,0,2045
1298,8,5,5,892,0,1331
1299,1,0,0,100,0,388
1300,0,0,1,0,0,1800
1301,0,0,0,65,0,314
1302,1,0,1,100,0,1733
1303,1,0,1,120,0,717
1304,0,0,0,0,0,10
1305,2,0,0,233,0,1358
1306,0,0,0,0,0,2126
1307,0,0,0,0,0,18
1308,0,0,5,49,0,1236
1309,3,0,0,300,0,2345
1310,1,0,0,100,0,887
1311,0,0,0,0,0,117
1312,2,1,4,225,0,1525
1313,2,0,0,200,0,44
1314,0,0,1,0,0,93
1315,0,0,0,0,0,46
1316,0,0,0,0,0,26
1317,1,1,3,63,0,928
1318,2,0,0,204,0,1510
1319,2,0,0,196,0,1006
1320,0,0,0,0,0,2340
1321,0,0,1,1,0,2086
1322,1,0,1,82,0,2426
1323,0,0,2,55,0,1982
1324,0,0,21,0,0,2258
1325,1,1,2,289,0,1032
1326,1,0,10,123,0,3953
1327,0,0,0,0,0,117
1328,0,0,0,161,0,0
1329,1,0,0,129,0,1707
1330,0,0,0,0,0,0
1331,2,0,0,256,0,1831
1332,1,1,1,169,0,87
1333,4,1,1,486,0,594
1334,0,0,0,0,0,311
1335,2,0,2,254,0,2242
1336,3,0,3,300,0,2891
1337,1,0,2,100,0,1947
1338,0,0,0,0,0,47
1339,2,0,3,183,0,1941
1340,0,0,0,0,0,79
1341,0,0,0,0,0,9
1342,0,0,0,0,0,1294
1343,7,0,2,753,0,1600
1344,0,0,0,51,0,588
1345,0,0,0,48,0,11
1346,0,0,0,0,0,3
1347,0,0,0,0,0,0
1348,6,2,10,806,0,2352
1349,2,0,6,232,0,4098
1350,1,1,4,429,0,2299
1351,0,0,0,23,0,154
1352,3,0,5,391,0,2424
1353,0,0,0,31,0,519
1354,1,0,7,100,0,96
1355,2,1,2,292,0,1832
1356,0,0,0,0,0,17
1357,0,0,2,0,0,1692
1358,0,0,0,0,0,92
1359,0,0,0,96,0,368
1360,0,0,0,0,0,34
1361,1,0,1,104,0,3686
1362,8,3,1,688,0,1891
1363,0,0,1,30,0,738
1364,1,0,0,172,0,944
1365,0,0,0,0,0,1442
1366,0,0,0,0,0,399
1367,1,0,1,161,0,472
1368,0,0,0,0,0,1725
1369,1,0,6,97,0,1524
1370,0,0,0,0,0,215
1371,0,0,0,0,0,98
1372,1,0,1,48,0,177
1373,0,0,0,84,0,975
1374,4,0,1,345,0,2684
1375,1,0,0,100,0,221
1376,0,0,0,96,0,186
1377,0,0,0,0,0,0
1378,3,0,1,265,0,502
1379,0,0,0,46,0,145
1380,1,0,0,180,0,3586
1381,2,1,2,200,0,940
1382,4,2,8,447,0,4299
1383,1,0,0,100,0,128
1384,0,0,0,94,0,2060
1385,1,0,2,75,0,2160
1386,0,0,1,51,0,828
1387,0,0,0,61,0,184
1388,0,0,0,0,0,0
1389,0,0,0,0,0,73
1390,0,0,0,0,0,62
1391,0,0,0,20,0,1050
1392,4,0,5,707,0,3246
1393,0,0,0,0,0,164
1394,0,0,0,0,0,37
1395,0,0,0,0,0,549
1396,0,0,0,0,0,26
1397,3,1,0,300,0,2376
1398,0,0,0,0,0,132
1399,5,2,1,617,0,1195
1400,4,0,0,478,0,2891
1401,0,0,0,0,0,27
1402,2,1,3,200,0,1101
1403,0,0,0,0,0,845
1404,0,0,0,0,0,0
1405,1,0,1,220,0,992
1406,2,1,2,195,0,348
1407,0,0,0,0,0,1121
1408,0,0,0,19,0,0
1409,0,0,0,0,0,811
1410,0,0,0,0,0,166
1411,1,0,0,71,0,36
1412,0,0,0,0,0,0
1413,0,0,0,0,0,254
1414,1,0,11,207,0,2442
1415,0,0,0,0,0,1656
1416,0,0,0,51,0,37
1417,0,0,0,0,0,1319
1418,0,0,0,37,0,16
1419,0,0,0,0,0,301
1420,0,0,0,0,0,341
1421,1,1,3,94,0,1893
1422,0,0,0,0,0,24
1423,0,0,0,39,0,2097
1424,0,0,0,0,0,22
1425,0,0,0,78,0,84
1426,1,1,1,100,0,3274
1427,0,0,0,0,0,1678
1428,0,0,1,16,0,1484
1429,0,0,4,281,0,2247
1430,0,0,0,0,0,0
1431,1,0,6,183,0,1549
1432,0,0,0,0,0,266
1433,1,0,0,100,0,195
1434,1,1,4,100,0,2153
1435,1,0,0,84,0,3107
1436,7,0,3,528,0,2358
1437,0,0,1,87,0,93
1438,0,0,0,0,0,517
1439,2,1,2,356,0,854
1440,0,0,0,0,0,98
1441,3,0,1,394,0,2053
1442,0,0,0,0,0,180
1443,0,0,0,0,0,1178
1444,0,0,0,0,0,262
1445,0,0,0,0,0,12
1446,0,0,0,0,0,0
1447,1,0,0,94,0,1681
1448,4,1,1,421,0,1227
1449,0,0,1,0,0,2321
1450,0,0,0,0,0,0
1451,2,1,0,298,0,1444
1452,4,3,2,410,0,1647
1453,0,0,0,104,0,197
1454,0,0,1,2,0,1044
1455,1,0,0,100,0,3423
1456,1,1,0,128,0,2265
1457,1,0,0,100,0,14
1458,3,0,8,288,0,608
1459,0,0,0,0,0,1920
1460,0,0,0,24,0,285
1461,2,1,0,246,0,2681
1462,2,0,0,174,0,9
1463,0,0,0,0,0,896
1464,0,0,0,15,0,417
1465,1,0,2,100,0,868
1466,1,0,6,100,0,1871
1467,0,0,0,5,0,1524
1468,0,0,0,0,0,87
1469,1,1,0,102,0,459
1470,0,0,0,73,0,41
1471,0,0,0,0,0,29
1472,1,0,0,158,0,620
1473,1,0,0,26,0,1582
1474,0,0,0,85,0,28
1475,1,1,1,215,0,1496
1476,1,0,0,128,0,83
1477,0,0,4,0,0,983
1478,1,0,1,250,0,1873
1479,2,0,0,413,0,728
1480,2,0,0,255,0,985
1481,0,0,1,0,0,2161
1482,0,0,0,95,0,93
1483,0,0,0,103,0,363
1484,0,0,2,23,0,3856
1485,0,0,0,0,0,188
1486,1,0,1,100,0,2393
1487,0,0,0,0,0,976
1488,0,0,0,0,0,1262
1489,1,1,1,134,0,725
1490,0,0,0,11,0,584
1491,1,0,0,100,0,3148
1492,3,1,4,229,0,1527
1493,2,0,1,214,0,2375
1494,0,0,3,0,0,997
1495,0,0,1,0,0,2857
1496,0,0,2,0,0,3506
1497,3,2,0,462,0,2307
1498,0,0,4,40,0,2968
1499,0,0,0,101,0,1300
1500,3,1,1,369,0,980
1501,0,0,0,0,0,0
1502,0,0,0,58,0,1113
1503,4,1,2,400,0,488
1504,1,0,0,100,0,303
1505,3,1,1,413,0,1914
1506,0,0,0,0,0,485
1507,0,0,4,0,0,1714
1508,1,0,0,100,0,462
1509,0,0,0,0,0,72
1510,1,1,0,160,0,45
1511,0,0,0,0,0,1686
1512,2,1,1,250,0,870
1513,1,1,0,176,0,3002
1514,0,0,0,0,0,9
1515,0,0,0,0,0,0
1516,1,0,0,184,0,1672
1517,1,0,0,100,0,235
1518,0,0,1,0,0,1359
1519,0,0,0,144,0,479
1520,2,1,0,240,0,1328
1521,0,0,0,0,0,34
1522,5,0,1,499,0,2101
1523,1,0,4,66,0,459
1524,0,0,0,0,0,39
1525,0,0,0,222,0,0
1526,0,0,0,0,0,192
1527,1,0,0,100,0,492
1528,0,0,0,0,0,743
1529,0,0,0,45,0,51
1530,0,0,0,185,0,0
1531,1,1,1,100,0,164
1532,0,0,1,0,0,4471
1533,0,0,0,24,0,1252
1534,1,0,2,156,0,1168
1535,5,2,2,539,0,4584
1536,0,0,0,0,0,0
1537,0,0,0,24,0,122
1538,0,0,0,50,0,48
1539,0,0,0,99,0,0
1540,0,0,0,0,0,122
1541,1,0,0,71,0,168
1542,1,0,0,194,0,178
1543,0,0,0,0,0,8
1544,0,0,0,0,0,280
1545,0,0,0,0,0,208
1546,0,0,0,47,0,196
1547,0,0,0,54,0,2997
1548,4,4,7,427,0,3185
1549,0,0,0,0,0,10
1550,1,0,5,307,0,1643
1551,0,0,0,0,0,34
1552,0,0,0,0,0,2385
1553,0,0,0,0,0,276
1554,4,3,0,328,0,2790
1555,0,0,0,66,0,81
1556,2,0,1,265,0,686
1557,5,2,1,485,0,3099
1558,1,0,0,146,0,230
1559,0,0,0,0,0,157
1560,1,0,2,140,0,2911
1561,2,0,1,281,0,1269
1562,0,0,1,68,0,335
1563,1,0,0,100,0,68
1564,0,0,0,0,0,2350
1565,1,0,0,100,0,276
1566,0,0,0,60,0,560
1567,1,0,0,192,0,1335
1568,0,0,0,38,0,110
1569,0,0,0,0,0,2203
1570,1,0,0,103,0,851
1571,2,1,0,234,0,164
1572,1,0,0,95,0,1874
1573,1,0,1,170,0,2071
1574,0,0,0,0,0,219
1575,1,0,10,195,0,2575
1576,3,1,0,408,0,1434
1577,1,1,0,100,0,785
1578,0,0,0,0,0,0
1579,0,0,0,0,0,75
1580,0,0,0,106,0,1119
1581,0,0,0,0,0,60
1582,0,0,0,297,0,0
1583,0,0,0,87,0,326
1584,4,0,1,400,0,300
1585,0,0,1,0,0,3512
1586,1,0,0,100,0,118
1587,0,0,0,0,0,12
1588,0,0,0,0,0,235
1589,1,0,0,184,0,313
1590,1,0,4,172,0,1054
1591,0,0,0,79,0,597
1592,6,0,1,523,0,2395
1593,0,0,0,0,0,1261
1594,0,0,0,0,0,1720
1595,0,0,0,49,0,1170
1596,2,0,1,178,0,1596
1597,0,0,0,0,0,96
1598,1,0,0,100,0,558
1599,5,0,3,333,0,2984
1600,0,0,1,99,0,432
1601,0,0,0,0,0,41
1602,0,0,0,0,0,176
1603,0,0,0,0,0,829
1604,0,0,0,0,0,0
1605,0,0,0,0,0,0
1606,1,0,0,100,0,142
1607,0,0,1,0,0,2339
1608,2,1,0,208,0,852
1609,1,0,0,74,0,707
1610,0,0,0,70,0,431
1611,3,1,1,352,0,1767
1612,0,0,0,0,0,0
1613,2,0,0,200,0,89
1614,0,0,0,0,0,508
1615,1,0,2,53,0,1280
1616,1,1,0,98,0,893
1617,0,0,5,0,0,2911
1618,0,0,0,0,0,187
1619,0,0,0,0,0,408
1620,1,0,1,56,0,317
1621,1,0,0,100,0,1682
1622,1,0,0,153,0,191
1623,0,0,0,53,0,120
1624,0,0,0,0,0,18
1625,0,0,0,15,0,62
1626,2,0,0,200,0,455
1627,1,1,0,157,0,1616
1628,1,1,1,75,0,866
1629,3,0,2,281,0,2031
1630,1,0,2,156,0,1822
1631,0,0,0,0,0,91
1632,0,0,0,0,0,35
1633,0,0,2,282,0,0
1634,0,0,0,0,0,2013
1635,0,0,0,64,0,1926
1636,0,0,1,47,0,1671
1637,0,0,0,95,0,14
1638,0,0,0,0,0,763
1639,1,0,1,259,0,2017
1640,0,0,0,0,0,0
1641,1,0,0,174,0,542
1642,2,0,10,120,0,3083
1643,0,0,0,0,0,40
1644,0,0,0,37,0,1024
1645,1,0,3,100,0,2233
1646,0,0,0,0,0,206
1647,1,0,10,100,0,784
1648,0,0,0,137,0,1935
1649,2,1,5,161,0,2159
1650,0,0,2,0,0,2467
1651,1,0,4,186,0,1409
1652,0,0,0,69,0,771
1653,0,0,0,70,0,584
1654,1,0,5,104,0,783
1655,0,0,0,0,0,1224
1656,0,0,0,156,0,803
1657,0,0,0,0,0,66
1658,0,0,0,6,0,304
1659,1,0,2,101,0,752
1660,1,0,1,194,0,65
1661,3,1,4,401,0,3153
1662,0,0,0,53,0,7
1663,2,0,1,263,0,361
1664,0,0,0,43,0,381
1665,3,1,1,243,0,1134
1666,0,0,4,6,0,2422
1667,0,0,0,0,0,405
1668,2,1,2,199,0,590
1669,0,0,0,0,0,160
1670,1,0,0,100,0,525
1671,0,0,0,70,0,425
1672,0,0,0,0,0,1027
1673,2,1,0,188,0,1233
1674,1,1,0,100,0,235
1675,0,0,0,0,0,100
1676,0,0,0,78,0,3371
1677,0,0,0,0,0,421
1678,0,0,0,127,0,519
1679,0,0,0,0,0,48
1680,0,0,0,0,0,554
1681,0,0,0,0,0,51
1682,1,0,0,139,0,68
1683,1,1,6,100,0,699
1684,0,0,0,0,0,39
1685,1,0,0,95,0,2130
1686,0,0,0,47,0,2271
1687,0,0,0,83,0,429
1688,0,0,2,30,0,1127
1689,0,0,0,60,0,528
1690,0,0,0,0,0,0
1691,3,1,9,261,0,1008
1692,2,0,7,236,0,244
1693,0,0,0,62,0,487
1694,3,2,2,293,0,2889
1695,0,0,0,118,0,572
1696,0,0,4,2,0,1611
1697,0,0,0,0,0,22
1698,0,0,0,40,0,535
1699,0,0,0,38,0,143
1700,0,0,2,192,0,1335
1701,1,0,0,100,0,273
1702,0,0,0,24,0,32
1703,0,0,0,0,0,17
1704,1,0,0,61,0,559
1705,0,0,0,47,0,38
1706,0,0,0,27,0,513
1707,1,0,1,128,0,288
1708,0,0,0,0,0,0
1709,1,0,0,136,0,1203
1710,10,2,3,909,0,4063
1711,1,0,0,100,0,324
1712,3,2,4,395,0,2887
1713,0,0,0,111,0,795
1714,0,0,0,0,0,134
1715,0,0,0,40,0,34
1716,2,0,1,261,0,1091
1717,0,0,0,0,0,83
1718,0,0,0,0,0,377
1719,0,0,0,0,0,1215
1720,0,0,0,88,0,1098
1721,0,0,0,0,0,1420
1722,1,0,1,150,0,2967
1723,0,0,0,0,0,1141
1724,0,0,0,0,0,65
1725,0,0,0,0,0,1079
1726,0,0,0,0,0,292
1727,1,0,0,100,0,758
1728,0,0,11,2,0,3362
1729,1,0,2,199,0,2107
1730,0,0,0,0,0,328
1731,1,1,0,111,0,88
1732,0,0,0,0,0,260
1733,4,2,12,481,0,1934
1734,0,0,0,46,0,161
1735,0,0,0,77,0,214
1736,2,1,1,221,0,2498
1737,3,0,3,305,0,1855
1738,0,0,0,31,0,447
1739,0,0,0,0,0,0
1740,0,0,0,0,0,42
1741,3,1,0,365,0,1906
1742,2,0,1,264,0,1101
1743,3,0,10,334,0,986
1744,0,0,0,46,0,79
1745,0,0,0,0,0,153
1746,2,2,0,200,0,2196
1747,1,0,2,100,0,45
1748,1,0,0,259,0,705
1749,3,1,0,352,0,1313
1750,0,0,0,0,0,552
1751,0,0,0,0,0,15
1752,0,0,0,77,0,1193
1753,0,0,0,144,0,0
1754,2,0,0,274,0,2405
1755,2,1,1,267,0,2489
1756,2,0,4,301,0,452
1757,0,0,8,51,0,1563
1758,0,0,0,53,0,21
1759,0,0,0,0,0,34
1760,0,0,3,0,0,721
1761,0,0,1,20,0,938
1762,0,0,0,26,0,184
1763,1,0,0,100,0,183
1764,0,0,0,0,0,0
1765,0,0,1,94,0,1548
1766,4,2,0,715,0,1395
1767,3,1,9,396,0,2459
1768,0,0,0,0,0,53
1769,0,0,1,39,0,736
1770,0,0,2,85,0,1896
1771,0,0,0,65,0,86
1772,2,1,2,281,0,2959
1773,1,0,0,100,0,42
1774,0,0,0,80,0,152
1775,0,0,0,0,0,666
1776,1,0,0,199,0,117
1777,0,0,6,0,0,1046
1778,2,0,3,219,0,2171
1779,2,1,1,200,0,451
1780,4,0,2,376,0,3296
1781,0,0,0,0,0,100
1782,1,0,0,74,0,390
1783,2,0,4,182,0,1070
1784,2,0,4,203,0,3635
1785,8,1,2,748,0,1980
1786,1,0,0,100,0,182
1787,1,0,2,261,0,2577
1788,0,0,0,0,0,21
1789,2,2,3,209,0,1145
1790,3,1,7,261,0,2105
1791,1,0,0,100,0,215
1792,0,0,0,0,0,12
1793,0,0,0,0,0,0
1794,0,0,1,102,0,116
1795,1,1,0,100,0,125
1796,0,0,0,0,0,520
1797,0,0,0,87,0,121
1798,1,0,0,100,0,537
1799,0,0,0,28,0,6
1800,7,1,3,720,0,1430
1801,0,0,0,0,0,116
1802,1,0,8,94,0,3027
1803,0,0,0,0,0,179
1804,0,0,0,0,0,190
1805,0,0,0,0,0,325
1806,0,0,2,216,0,2565
1807,0,0,0,107,0,536
1808,2,1,0,200,0,740
1809,0,0,0,0,0,337
1810,0,0,0,0,0,162
1811,9,4,7,937,0,2665
1812,0,0,0,0,0,0
1813,0,0,0,26,0,35
1814,0,0,0,0,0,2515
1815,0,0,0,0,0,63
1816,0,0,1,0,0,2179
1817,0,0,0,0,0,0
1818,1,1,1,125,0,550
1819,0,0,0,35,0,240
1820,0,0,0,0,0,1198
1821,1,0,1,156,0,2421
1822,4,3,4,563,0,2015
1823,8,3,1,845,0,1003
1824,0,0,0,0,0,285
1825,2,1,1,212,0,1417
1826,0,0,0,0,0,377
1827,0,0,1,116,0,2598
1828,1,0,1,100,0,303
1829,1,0,0,120,0,1458
1830,5,1,2,553,0,2636
1831,4,2,0,418,0,2917
1832,0,0,0,0,0,1253
1833,0,0,0,49,0,413
1834,0,0,1,0,0,0
1835,1,1,0,95,0,240
1836,0,0,0,69,0,3757
1837,1,0,0,104,0,2771
1838,0,0,7,0,0,4218
1839,10,0,3,1035,0,3312
1840,0,0,0,11,0,18
1841,1,0,0,103,0,405
1842,0,0,0,73,0,431
1843,0,0,0,43,0,62
1844,0,0,0,0,0,115
1845,2,2,0,182,0,2216
1846,0,0,0,0,0,507
1847,0,0,0,0,0,714
1848,0,0,0,49,0,682
1849,0,0,3,25,0,3146
1850,0,0,7,24,0,2252
1851,1,0,0,100,0,808
1852,0,0,0,59,0,5
1853,5,3,1,394,0,2047
1854,0,0,0,68,0,220
1855,0,0,0,44,0,4272
1856,1,0,0,77,0,2009
1857,0,0,0,29,0,0
1858,0,0,3,0,0,0
1859,4,2,2,461,0,1522
1860,0,0,0,0,0,1307
1861,0,0,0,0,0,1452
1862,1,0,1,46,0,653
1863,0,0,1,25,0,3046
1864,0,0,0,0,0,0
1865,1,0,0,100,0,122
1866,0,0,5,0,0,2452
1867,0,0,0,23,0,2455
1868,0,0,0,0,0,0
1869,0,0,0,0,0,142
1870,0,0,0,0,0,199
1871,0,0,0,0,0,107
1872,1,1,2,135,0,414
1873,0,0,0,84,0,1981
1874,0,0,0,32,0,735
1875,8,1,6,698,0,1710
