,winPlacePerc,winPlaceInt
27858,0.4945,49.45
27859,0.4194,41.94
27864,0.9062,90.62
27915,0.6022,60.22
27917,0.7553,75.53
27944,0.266,26.6
27951,0.0,0.0
27967,0.7263,72.63
28059,0.6122,61.22
28131,0.0,0.0
28187,0.9255,92.55
28233,0.0408,4.08
28235,0.2553,25.53
28264,0.2421,24.21
28269,0.25,25.0
28290,0.6531,65.31
28291,0.0938,9.379999999999999
28292,0.8602,86.02
28306,0.9891,98.91
28319,0.8632,86.32
28381,0.8684,86.83999999999999
28458,0.9684,96.84
28474,0.3226,32.26
28499,0.1684,16.84
28533,0.7419,74.19
28542,0.2887,28.87
28546,0.8421,84.21
28549,0.3936,39.36
28560,0.4556,45.56
28588,0.6421,64.21
28597,0.913,91.3
28612,0.8132,81.32000000000001
28636,0.4105,41.05
28687,0.7412,74.11999999999999
28690,0.0,0.0
28692,0.4194,41.94
28701,0.734,73.4
28716,0.8878,88.78
28765,0.551,55.1
28798,0.0,0.0
28808,0.266,26.6
28844,0.4124,41.24
28846,0.8925,89.25
28894,0.1458,14.580000000000002
28905,0.8817,88.17
28973,0.5979,59.79
28985,0.1158,11.58
29017,0.383,38.3
29042,0.1613,16.13
29043,0.0421,4.21
29054,0.3182,31.819999999999997
29081,0.6327,63.27
29093,0.4881,48.809999999999995
29127,0.4468,44.68
29129,1.0,100.0
29131,0.1758,17.580000000000002
29145,0.9247,92.47
29159,0.0737,7.37
29160,0.7312,73.11999999999999
29183,0.8901,89.01
29185,0.3469,34.69
29236,0.9022,90.22
29256,0.2353,23.53
29266,0.3404,34.04
29267,0.9362,93.62
29291,1.0,100.0
29423,0.0745,7.449999999999999
29466,0.5109,51.09
29540,0.7802,78.02
29552,0.6316,63.160000000000004
29596,0.6531,65.31
29600,0.6559,65.59
29611,0.4898,48.980000000000004
29629,0.4894,48.94
29641,0.9895,98.95
29707,0.587,58.699999999999996
29736,0.75,75.0
29738,0.9583,95.83
29754,0.2857,28.57
29762,0.9271,92.71000000000001
29782,0.9247,92.47
29848,0.0,0.0
29852,0.9681,96.81
29855,0.2083,20.830000000000002
29859,0.8,80.0
29860,0.0737,7.37
29868,0.6768,67.67999999999999
29904,0.732,73.2
29910,0.2526,25.259999999999998
29946,0.618,61.8
30031,0.3696,36.96
30036,0.6,60.0
30091,0.1429,14.29
30108,0.9032,90.32
30117,0.0,0.0
30132,0.4194,41.94
30135,0.044,4.3999999999999995
30153,1.0,100.0
30157,0.967,96.7
30196,0.9787,97.87
30245,0.9011,90.11
30261,0.6947,69.47
30266,1.0,100.0
30300,0.596,59.599999999999994
30302,0.9474,94.74000000000001
30335,0.2604,26.040000000000003
30372,0.1474,14.74
30413,0.4022,40.22
30449,0.3474,34.74
30529,0.1959,19.59
30539,1.0,100.0
30547,0.3958,39.58
30566,0.234,23.400000000000002
30626,0.1042,10.42
30643,0.7188,71.88
30646,0.5521,55.21
30673,0.0333,3.3300000000000005
30692,0.0,0.0
30697,0.8542,85.42
30739,0.3333,33.33
30764,0.8737,87.37
30766,0.1122,11.219999999999999
30798,0.5053,50.529999999999994
30829,0.0323,3.2300000000000004
30907,0.1031,10.31
30915,0.5056,50.56
30941,0.2245,22.45
30946,0.5938,59.38
30961,0.051,5.1
30965,0.3367,33.67
30979,1.0,100.0
31055,1.0,100.0
31064,0.9565,95.65
31093,0.2889,28.89
31117,0.1183,11.83
31175,0.299,29.9
31191,0.9579,95.78999999999999
31222,0.701,70.1
31228,0.8511,85.11
31230,0.0729,7.290000000000001
31243,0.3226,32.26
31307,0.037,3.6999999999999997
31309,0.1778,17.78
31335,0.7363,73.63
31346,0.5824,58.24
31348,0.2473,24.73
31416,0.4946,49.46
31466,0.4948,49.480000000000004
31477,0.2766,27.66
31483,0.8041,80.41
31525,0.7053,70.53
31569,0.4194,41.94
31577,0.9278,92.78
31593,0.1354,13.54
31634,0.2447,24.47
31678,0.8421,84.21
31682,1.0,100.0
31688,0.6848,68.47999999999999
31699,0.2755,27.55
31708,0.1084,10.84
31718,0.1327,13.270000000000001
31765,0.9149,91.49000000000001
31778,0.8404,84.04
31820,0.8913,89.13
31822,0.9897,98.97
31834,0.2474,24.740000000000002
31869,0.0417,4.17
31890,0.7895,78.95
31955,0.1368,13.68
31967,0.0421,4.21
31975,0.9789,97.89
31979,0.0,0.0
31993,0.8105,81.05
32004,0.1837,18.37
32016,0.0,0.0
32017,0.4898,48.980000000000004
32032,0.567,56.699999999999996
32034,0.3333,33.33
32046,0.7634,76.34
32070,0.4255,42.55
32129,0.7143,71.43
32131,0.1562,15.620000000000001
32134,0.3936,39.36
32146,0.3684,36.84
32148,0.1136,11.360000000000001
32160,0.7283,72.83
32161,0.0957,9.569999999999999
32180,0.9889,98.89
32195,0.4375,43.75
32203,0.1209,12.09
32242,0.6129,61.29
32259,0.6915,69.15
32262,0.0,0.0
32285,0.0125,1.25
32323,0.1529,15.290000000000001
32368,0.9762,97.61999999999999
32426,0.5862,58.620000000000005
32458,0.4557,45.57
32480,0.0,0.0
32490,0.9149,91.49000000000001
32507,0.1368,13.68
32537,0.0425,4.25
32549,0.0533,5.33
32578,0.1702,17.02
32608,1.0,100.0
32634,0.6701,67.01
32707,0.4516,45.16
32725,0.6596,65.96
32742,0.6264,62.63999999999999
32749,0.8351,83.50999999999999
32794,0.0938,9.379999999999999
32798,0.4468,44.68
32805,0.0729,7.290000000000001
32821,0.3093,30.930000000000003
32822,0.8172,81.72
32826,0.1042,10.42
32828,0.4,40.0
32879,0.3093,30.930000000000003
32880,0.1489,14.89
32922,0.0105,1.05
32945,0.0619,6.1899999999999995
32949,0.0722,7.22
32971,0.033,3.3000000000000003
32972,0.0,0.0
33017,0.0632,6.32
33033,0.8571,85.71
33074,0.6882,68.82000000000001
33090,0.0,0.0
33170,0.1474,14.74
33225,0.7423,74.22999999999999
33235,0.234,23.400000000000002
33317,0.0638,6.38
33327,0.0,0.0
33374,0.5258,52.580000000000005
33383,0.0,0.0
33402,0.7938,79.38
33406,0.0,0.0
33427,0.8913,89.13
33534,0.0,0.0
33563,0.6915,69.15
33635,0.4795,47.949999999999996
33644,1.0,100.0
33671,0.6837,68.37
33687,0.5698,56.98
33688,0.6495,64.95
33710,0.6,60.0
33718,0.0,0.0
33734,0.3441,34.410000000000004
33743,0.1753,17.53
33769,0.1443,14.430000000000001
33796,0.6562,65.62
33823,0.1647,16.470000000000002
33834,0.6207,62.07
33837,0.75,75.0
33875,0.449,44.9
33885,0.0,0.0
33903,0.9794,97.94
33953,0.3053,30.53
33958,0.25,25.0
33992,0.875,87.5
33994,0.6596,65.96
34004,0.7368,73.68
34023,0.2609,26.090000000000003
34039,0.4086,40.86
34068,0.2366,23.66
34074,0.6782,67.82000000000001
34140,0.2316,23.16
34174,0.2381,23.810000000000002
34175,0.2188,21.88
34219,0.0729,7.290000000000001
34225,0.6452,64.52
34249,0.2526,25.259999999999998
34263,0.0,0.0
34334,0.6304,63.04
34347,0.3978,39.78
34401,0.1146,11.459999999999999
34410,0.1556,15.559999999999999
34412,0.5789,57.89
34448,0.2903,29.03
34456,0.7895,78.95
34475,0.4674,46.739999999999995
34489,0.3441,34.410000000000004
34499,0.1368,13.68
34503,0.9022,90.22
34535,0.4105,41.05
34568,0.8298,82.98
34582,0.8191,81.91000000000001
34590,0.1489,14.89
34600,0.0,0.0
34655,0.8901,89.01
34672,0.2551,25.509999999999998
34682,0.9583,95.83
34785,0.1429,14.29
34816,0.883,88.3
34890,0.3053,30.53
34960,0.4947,49.47
34962,0.5426,54.26
34978,0.5393,53.93
34985,0.1158,11.58
34990,0.3511,35.11
35004,0.1939,19.39
35038,0.7143,71.43
35050,0.4,40.0
35076,0.908,90.8
35101,0.4082,40.82
35186,0.0538,5.38
35195,0.9167,91.67
35263,0.9785,97.85000000000001
35281,0.5684,56.84
35305,0.5684,56.84
35306,0.3021,30.209999999999997
35325,0.5484,54.84
35328,0.6211,62.11
35364,0.5604,56.04
35366,0.2887,28.87
35439,0.3415,34.150000000000006
35460,0.6842,68.42
35488,0.9677,96.77
35501,0.7527,75.27000000000001
35524,0.7802,78.02
35541,0.0204,2.04
35572,0.6735,67.35
35578,0.3895,38.95
35590,0.9583,95.83
35596,0.866,86.6
35602,0.1828,18.279999999999998
35615,0.5543,55.43
35616,0.8172,81.72
35653,0.0217,2.17
35658,0.5326,53.26
35668,0.0,0.0
35700,0.0957,9.569999999999999
35705,0.1146,11.459999999999999
35706,0.4839,48.39
35738,0.3011,30.11
35778,0.5208,52.080000000000005
35797,0.8211,82.11
35806,0.0105,1.05
35860,0.4737,47.370000000000005
35890,0.7938,79.38
35901,0.7423,74.22999999999999
35928,0.9355,93.55
35935,0.6,60.0
35950,0.4699,46.989999999999995
35969,0.7917,79.17
36054,0.5851,58.51
36109,0.6842,68.42
36139,0.0526,5.26
36153,1.0,100.0
36190,0.5104,51.04
36196,0.2653,26.529999999999998
36231,0.4043,40.43
36265,0.4286,42.86
36317,0.2653,26.529999999999998
36328,0.9583,95.83
36329,0.6947,69.47
36350,0.6562,65.62
36357,0.051,5.1
36376,0.7917,79.17
36396,0.2159,21.59
36422,0.8542,85.42
36494,0.4624,46.239999999999995
36495,0.4889,48.89
36544,0.7474,74.74
36566,0.8529,85.28999999999999
36573,0.0425,4.25
36577,0.914,91.4
36623,1.0,100.0
36663,0.7742,77.42
36684,0.375,37.5
36737,0.3111,31.11
36748,0.0,0.0
36755,0.0786,7.86
36766,0.1277,12.770000000000001
36800,0.4271,42.71
36842,0.2766,27.66
36908,0.8125,81.25
36937,0.871,87.1
37022,0.087,8.7
37041,0.6146,61.46
37042,0.8977,89.77000000000001
37050,0.2043,20.43
37054,0.8723,87.22999999999999
37073,0.5833,58.330000000000005
37115,0.6667,66.67
37132,0.1978,19.78
37168,0.0,0.0
37170,0.8557,85.57000000000001
37187,0.8211,82.11
37192,0.0,0.0
37203,0.9062,90.62
37206,0.1648,16.48
37226,0.7586,75.86
37251,0.4286,42.86
37290,0.3415,34.150000000000006
37296,0.2449,24.490000000000002
37372,0.25,25.0
37445,0.6559,65.59
37450,0.8632,86.32
37495,0.75,75.0
37538,0.7708,77.08
37562,0.7473,74.72999999999999
37563,0.0889,8.89
37614,0.413,41.3
37621,0.1959,19.59
37656,0.8764,87.64
37682,0.0889,8.89
37687,0.1099,10.99
37695,0.798,79.80000000000001
37697,0.5851,58.51
37722,0.8469,84.69
37726,0.7,70.0
37728,0.8632,86.32
37731,0.2784,27.839999999999996
37741,0.0737,7.37
37760,0.6579,65.79
37782,0.4835,48.35
37825,0.0,0.0
37832,0.6809,68.08999999999999
37870,0.5851,58.51
37880,0.0769,7.6899999999999995
37949,0.266,26.6
37952,0.8125,81.25
37986,0.9896,98.96000000000001
38052,0.0202,2.02
38064,0.701,70.1
38066,0.3659,36.59
38079,0.9082,90.82000000000001
38083,0.6,60.0
38088,0.8737,87.37
38142,0.8022,80.22
38146,0.1839,18.39
38201,0.5816,58.160000000000004
38203,0.0,0.0
38225,0.8211,82.11
38256,0.3438,34.38
38313,0.6737,67.36999999999999
38332,0.0204,2.04
38353,0.9062,90.62
38360,0.8571,85.71
38404,0.1789,17.89
38407,0.0645,6.45
38410,0.9462,94.62
38413,0.3646,36.46
38419,0.0778,7.779999999999999
38453,0.0,0.0
38530,0.6771,67.71000000000001
38558,0.9022,90.22
38564,0.8454,84.54
38567,0.0206,2.06
38624,0.6105,61.050000000000004
38638,0.7727,77.27000000000001
38651,0.2927,29.270000000000003
38670,0.8333,83.33
38686,0.9457,94.57
38720,0.6216,62.160000000000004
38781,0.069,6.9
38803,0.8352,83.52000000000001
38806,0.2812,28.12
38821,0.6452,64.52
38837,0.0,0.0
38851,0.0957,9.569999999999999
38918,0.7143,71.43
38924,0.1263,12.629999999999999
38925,0.3673,36.730000000000004
38933,0.9792,97.92
38948,0.6421,64.21
38954,0.5426,54.26
38962,0.0808,8.08
38968,0.3196,31.96
38994,0.0851,8.51
39025,0.0544,5.4399999999999995
39040,0.5263,52.629999999999995
39080,0.0515,5.1499999999999995
39134,0.4062,40.62
39137,0.0833,8.33
39142,0.2234,22.34
39183,0.3854,38.54
39206,0.7692,76.92
39246,0.4545,45.45
39271,0.0,0.0
39276,0.7949,79.49000000000001
39335,0.9596,95.96000000000001
39357,0.2021,20.21
39365,0.3656,36.559999999999995
39379,0.4433,44.330000000000005
39416,0.8065,80.65
39433,0.4681,46.81
39437,0.4409,44.09
39449,0.3571,35.709999999999994
39455,0.7872,78.72
39479,0.2143,21.43
39520,0.5213,52.129999999999995
39547,0.0408,4.08
39633,0.7553,75.53
39641,0.3608,36.08
39664,0.5714,57.14
39721,0.5068,50.68
39734,0.0729,7.290000000000001
39759,0.4444,44.440000000000005
39815,0.449,44.9
39820,0.2234,22.34
39826,0.1895,18.95
39839,0.0,0.0
39848,0.4526,45.26
39855,0.3043,30.43
39868,1.0,100.0
39879,0.4516,45.16
39883,0.4468,44.68
39885,0.8763,87.63
39911,0.4362,43.62
39915,0.8387,83.87
39920,0.3696,36.96
39921,0.8211,82.11
39931,1.0,100.0
39946,0.0,0.0
39947,0.1196,11.959999999999999
39972,0.4526,45.26
39974,0.5426,54.26
40031,0.1196,11.959999999999999
40057,0.7586,75.86
40072,0.0208,2.08
40086,0.3789,37.89
40088,0.3647,36.47
40103,0.0111,1.11
40223,0.7629,76.29
40248,0.3913,39.129999999999995
40251,0.3474,34.74
40252,0.0319,3.19
40262,0.3438,34.38
40279,0.6774,67.74
40310,0.8526,85.26
40361,0.3579,35.79
40363,0.8646,86.46000000000001
40394,0.5426,54.26
40451,0.7158,71.58
40460,0.7917,79.17
40464,0.7634,76.34
40475,0.7959,79.59
40494,0.6327,63.27
40513,0.3265,32.65
40535,0.7128,71.28
40569,0.2917,29.17
40573,0.2268,22.68
40587,0.4,40.0
40608,0.6042,60.419999999999995
40655,0.8495,84.95
40657,0.0111,1.11
40664,0.0938,9.379999999999999
40714,0.9468,94.67999999999999
40723,0.2842,28.42
40742,0.8511,85.11
40788,0.4348,43.480000000000004
40798,0.881,88.1
40807,0.1648,16.48
40838,0.4086,40.86
40888,0.4227,42.27
40903,0.0109,1.09
40904,0.7053,70.53
40927,0.1573,15.73
41035,0.1053,10.530000000000001
41052,0.2755,27.55
41059,0.1915,19.15
41102,0.2371,23.71
41108,0.0112,1.1199999999999999
41174,0.5213,52.129999999999995
41186,0.8646,86.46000000000001
41225,0.0,0.0
41229,0.4526,45.26
41231,0.1263,12.629999999999999
41241,0.2632,26.32
41253,0.7419,74.19
41279,0.0,0.0
41286,0.5714,57.14
41291,0.3617,36.17
41301,0.3608,36.08
41309,0.5789,57.89
41321,0.6598,65.98
41352,0.7447,74.47
41357,0.0323,3.2300000000000004
41371,0.0515,5.1499999999999995
41388,0.0,0.0
41405,0.9271,92.71000000000001
41411,0.3895,38.95
41424,0.7849,78.49000000000001
41509,0.9348,93.47999999999999
41529,0.6122,61.22
41537,0.7766,77.66
41557,0.6842,68.42
41612,0.9895,98.95
41637,0.1522,15.22
41656,0.5806,58.06
41729,0.3684,36.84
41734,0.0722,7.22
41738,0.3011,30.11
41768,0.2,20.0
41792,0.2473,24.73
41809,0.4184,41.839999999999996
41810,0.2979,29.79
41813,0.8776,87.76
41822,0.0532,5.319999999999999
41845,0.7083,70.83
41846,0.2444,24.44
41855,0.9,90.0
41882,0.0208,2.08
41889,0.6875,68.75
41900,0.1667,16.669999999999998
41965,0.5281,52.81
41968,0.9789,97.89
41982,0.0909,9.09
42011,0.4842,48.42
42019,0.6907,69.07
42024,0.1429,14.29
42034,0.0,0.0
42035,0.3085,30.85
42041,0.0102,1.02
42049,0.7963,79.63
42086,0.5426,54.26
42089,0.6526,65.25999999999999
42139,0.1149,11.49
42147,0.3571,35.709999999999994
42159,0.5205,52.05
42163,0.2947,29.470000000000002
42202,0.7789,77.89
42286,0.4787,47.870000000000005
42305,0.1053,10.530000000000001
42308,0.6559,65.59
42310,0.4375,43.75
42326,0.6344,63.44
42347,0.5955,59.550000000000004
42446,0.2632,26.32
42458,0.0,0.0
42485,0.0,0.0
42504,0.5591,55.910000000000004
42541,0.8556,85.56
42555,0.1505,15.049999999999999
42591,0.0105,1.05
42594,0.2473,24.73
42610,0.6082,60.81999999999999
42611,0.6289,62.89
42670,0.798,79.80000000000001
42673,0.8763,87.63
42690,0.2708,27.08
42691,0.117,11.700000000000001
42723,0.6042,60.419999999999995
42793,0.7938,79.38
42817,0.5054,50.54
42837,0.5532,55.32
42921,0.0833,8.33
42946,0.0842,8.42
42971,0.9167,91.67
42986,0.8163,81.63
43057,0.949,94.89999999999999
43065,0.6429,64.29
43073,0.0842,8.42
43110,0.8864,88.64
43171,0.8152,81.52000000000001
43224,0.5914,59.14
43259,0.9792,97.92
43279,0.5258,52.580000000000005
43291,0.3444,34.44
43301,0.6146,61.46
43347,0.6778,67.78
43367,0.6818,68.17999999999999
43394,0.3871,38.71
43415,0.5699,56.989999999999995
43431,0.0989,9.89
43457,0.0,0.0
43473,0.3214,32.14
43523,0.4227,42.27
43546,1.0,100.0
43580,0.3736,37.36
43605,0.7368,73.68
43635,0.3684,36.84
43667,0.2609,26.090000000000003
43685,0.5213,52.129999999999995
43766,0.8632,86.32
43770,0.1562,15.620000000000001
43828,0.7579,75.79
43840,0.1789,17.89
43841,0.2842,28.42
43843,0.8085,80.85
43844,0.7292,72.92
43887,0.1915,19.15
43891,0.4505,45.050000000000004
43896,0.4468,44.68
43927,0.3646,36.46
43929,0.5618,56.18
43986,0.9474,94.74000000000001
43991,0.0,0.0
44003,0.1809,18.09
44018,0.1538,15.379999999999999
44042,0.3474,34.74
44060,0.8298,82.98
44062,0.1236,12.36
44075,0.7447,74.47
44112,0.9688,96.88
44124,0.0333,3.3300000000000005
44130,0.8842,88.42
44131,0.4845,48.449999999999996
44159,0.3711,37.11
44169,0.4388,43.88
44177,0.8261,82.61
44187,0.8617,86.17
44188,0.0538,5.38
44232,0.25,25.0
44237,0.2577,25.77
44248,0.4634,46.339999999999996
44267,0.7553,75.53
44276,0.6735,67.35
44366,0.8721,87.21
44373,0.0851,8.51
44374,0.3043,30.43
44383,0.5517,55.169999999999995
44393,1.0,100.0
44395,0.0102,1.02
44399,0.1237,12.370000000000001
44409,0.6042,60.419999999999995
44412,0.3556,35.56
44415,0.3548,35.480000000000004
44420,0.8958,89.58
44436,0.3163,31.630000000000003
44447,0.0,0.0
44486,0.7957,79.57
44533,0.3438,34.38
44538,0.0532,5.319999999999999
44571,0.3646,36.46
44585,0.7812,78.12
44674,0.0645,6.45
44679,0.8211,82.11
44692,0.3333,33.33
44782,0.0425,4.25
44800,0.7835,78.35
44864,0.0412,4.12
44931,0.4457,44.57
44937,0.3368,33.68
44948,0.2737,27.37
44971,0.6146,61.46
45005,0.7802,78.02
45023,0.4792,47.92
45055,0.7021,70.21
45078,0.8791,87.91
45082,0.7188,71.88
45088,0.3053,30.53
45222,0.9278,92.78
45227,0.4536,45.36
45230,0.2041,20.41
45277,0.5208,52.080000000000005
45304,0.7979,79.79
45314,0.7113,71.13000000000001
45342,0.7634,76.34
45359,0.3587,35.870000000000005
45376,0.0632,6.32
45403,0.1042,10.42
45485,0.0729,7.290000000000001
45491,0.1633,16.33
45526,0.0,0.0
45532,0.6979,69.78999999999999
45534,0.5714,57.14
45536,0.3021,30.209999999999997
45554,0.3711,37.11
45588,0.7347,73.47
45590,0.7097,70.97
45596,0.0632,6.32
45601,0.9674,96.74000000000001
45626,0.0118,1.18
45633,0.0208,2.08
45745,0.6277,62.77
45795,0.1573,15.73
45822,0.732,73.2
45874,0.9231,92.31
45891,0.8387,83.87
45937,0.299,29.9
45970,0.9794,97.94
45980,0.0,0.0
46000,0.4792,47.92
46005,0.8061,80.61
46131,0.1158,11.58
46133,0.2632,26.32
46173,0.6771,67.71000000000001
46175,0.8333,83.33
46182,0.9286,92.86
46197,0.5979,59.79
46201,0.0,0.0
46210,0.6392,63.92
46221,0.2188,21.88
46274,0.1935,19.35
46312,0.6211,62.11
46342,0.7474,74.74
46371,0.3191,31.91
46385,0.3804,38.04
46392,0.2619,26.19
46395,0.9053,90.53
46401,0.7143,71.43
46442,0.3878,38.78
46503,0.6211,62.11
46517,0.087,8.7
46532,0.8542,85.42
46540,0.2105,21.05
46619,0.7312,73.11999999999999
46637,0.2581,25.81
46681,0.9271,92.71000000000001
46713,0.1042,10.42
46742,0.1789,17.89
46813,0.3667,36.67
46815,0.0323,3.2300000000000004
46833,0.0737,7.37
46838,0.7396,73.96000000000001
46842,1.0,100.0
46868,0.299,29.9
46882,0.3438,34.38
46883,0.129,12.9
46889,0.033,3.3000000000000003
46893,0.0,0.0
46908,0.8526,85.26
46951,0.1368,13.68
46960,0.6989,69.89
46963,0.0,0.0
46975,0.3696,36.96
47006,0.2041,20.41
47012,0.0632,6.32
47031,0.011,1.0999999999999999
47033,0.9894,98.94
47043,0.9158,91.58
47044,0.022,2.1999999999999997
47054,0.0978,9.78
47059,1.0,100.0
47102,0.3776,37.76
47112,0.1789,17.89
47114,0.8947,89.47
47118,1.0,100.0
47148,0.3548,35.480000000000004
47190,0.8247,82.47
47207,0.8265,82.65
47224,0.3804,38.04
47234,0.2347,23.47
47241,0.0,0.0
47268,0.6277,62.77
47271,0.8721,87.21
47291,0.2283,22.830000000000002
47303,0.1146,11.459999999999999
47311,0.129,12.9
47316,0.5056,50.56
47318,0.3571,35.709999999999994
47321,0.3804,38.04
47324,0.8542,85.42
47371,0.2062,20.62
47373,0.8556,85.56
47382,0.8876,88.75999999999999
47500,0.0105,1.05
47509,0.6526,65.25999999999999
47521,0.7396,73.96000000000001
47537,0.0,0.0
47543,0.4574,45.739999999999995
47546,0.4211,42.11
47555,0.5,50.0
47586,0.4667,46.67
47626,0.129,12.9
47647,0.837,83.7
47695,0.1134,11.34
47724,0.8367,83.67
47729,0.172,17.2
47805,0.2609,26.090000000000003
47814,1.0,100.0
47815,0.8571,85.71
47821,0.3579,35.79
47853,0.6329,63.29
47861,0.0805,8.05
47879,0.1474,14.74
47922,0.3163,31.630000000000003
47929,0.3368,33.68
47936,0.0,0.0
47950,0.898,89.8
47958,0.7158,71.58
48012,0.5053,50.529999999999994
48027,0.2222,22.220000000000002
48059,0.4,40.0
48069,0.5258,52.580000000000005
48073,0.3125,31.25
48085,0.3684,36.84
48088,0.3958,39.58
48217,0.7812,78.12
48254,0.9794,97.94
48285,0.7263,72.63
48324,0.701,70.1
48334,0.6277,62.77
48381,0.4227,42.27
48417,0.3441,34.410000000000004
48489,0.6087,60.870000000000005
48506,0.6186,61.86000000000001
48535,0.7895,78.95
48558,0.3404,34.04
48571,0.1224,12.24
48578,0.0,0.0
48593,0.6082,60.81999999999999
48596,0.043,4.3
48611,0.021,2.1
48627,0.6495,64.95
48665,1.0,100.0
48675,0.828,82.8
48676,0.0,0.0
48707,0.3125,31.25
48775,0.5914,59.14
48792,0.4222,42.22
48887,0.4479,44.79
48912,0.8784,87.83999999999999
48923,0.1111,11.110000000000001
48926,0.1771,17.71
48956,1.0,100.0
48974,0.0,0.0
48988,0.2637,26.369999999999997
49001,0.2371,23.71
49012,0.8971,89.71000000000001
49016,0.3263,32.629999999999995
49033,0.4896,48.96
49037,0.7604,76.03999999999999
49067,0.6421,64.21
49069,0.957,95.7
49077,0.6082,60.81999999999999
49093,0.7292,72.92
49179,0.8356,83.56
49195,0.732,73.2
49204,0.0612,6.12
49209,0.3936,39.36
49257,0.6979,69.78999999999999
49264,0.0,0.0
49315,0.5217,52.17
49342,0.9149,91.49000000000001
49421,0.7283,72.83
49451,0.2921,29.21
49457,0.2959,29.59
49461,0.0,0.0
49478,0.117,11.700000000000001
49506,0.2959,29.59
49518,0.4062,40.62
49560,0.1158,11.58
49572,0.7143,71.43
49586,0.4149,41.49
49591,0.5745,57.45
49609,0.8229,82.28999999999999
49647,0.5579,55.78999999999999
49662,0.134,13.4
49683,0.2609,26.090000000000003
49698,0.9175,91.75
49745,0.3146,31.46
49784,0.7423,74.22999999999999
49803,0.7917,79.17
49814,0.7204,72.04
49909,0.7692,76.92
49925,0.6923,69.23
49935,0.5667,56.67
49939,0.7872,78.72
49980,0.5,50.0
49993,0.8462,84.61999999999999
49994,0.957,95.7
50007,0.0,0.0
50022,0.0526,5.26
50050,0.5579,55.78999999999999
50060,0.413,41.3
50108,0.0316,3.16
50116,0.3261,32.61
50150,0.1649,16.49
50152,0.0,0.0
50168,0.5851,58.51
50203,0.9043,90.42999999999999
50216,0.2188,21.88
50260,0.4286,42.86
50271,0.1546,15.459999999999999
50305,0.3371,33.71
50332,0.4632,46.32
50353,0.6404,64.03999999999999
50373,0.883,88.3
50422,0.0619,6.1899999999999995
50424,0.4889,48.89
50430,0.9794,97.94
50574,0.8454,84.54
50577,0.7368,73.68
50605,0.0825,8.25
50623,0.9775,97.75
50678,0.3085,30.85
50697,0.0,0.0
50716,0.266,26.6
50728,0.4787,47.870000000000005
50733,0.2737,27.37
50748,0.8444,84.44
50813,0.8438,84.38
50834,0.3021,30.209999999999997
50840,0.3918,39.18
50867,0.4896,48.96
50904,0.4624,46.239999999999995
50964,0.6632,66.32000000000001
50985,0.1489,14.89
51019,0.1579,15.790000000000001
51027,0.4271,42.71
51034,0.3587,35.870000000000005
51089,0.1146,11.459999999999999
51110,0.1579,15.790000000000001
51119,0.3402,34.02
51124,0.1042,10.42
51154,0.7097,70.97
51165,0.4583,45.83
51184,1.0,100.0
51186,0.0521,5.21
51207,0.2268,22.68
51219,0.3936,39.36
51223,0.0103,1.03
51233,0.8144,81.44
51241,0.1075,10.75
51242,0.8817,88.17
51245,0.9022,90.22
51247,0.1358,13.58
51248,0.8646,86.46000000000001
51277,0.5591,55.910000000000004
51304,0.5208,52.080000000000005
51321,0.2941,29.409999999999997
51338,0.7766,77.66
51355,0.7188,71.88
51362,0.8737,87.37
51459,0.1237,12.370000000000001
51478,0.0,0.0
51488,0.1209,12.09
51492,0.0,0.0
51552,0.828,82.8
51558,0.0645,6.45
51585,0.6813,68.13
